,identity,bankId,description,type,value,dueDate,profitability,risk,acquisitionDate,volumn,ticker,name,total_value,client_name,investment_name,inv_pct,investment_id,client_id
3255,xp-Lci-4-99999911008,xp,Lci,Lci,146,2024-02-10,0,74,2020-05-09,8870,,,1295020,ALCILENE,xp-Lci-4,5.406710036857328,36,11
3256,xp-Lci-7-99999911008,xp,Lci,Lci,119,2024-03-25,0,75,2019-10-14,9147,,,1088493,ALCILENE,xp-Lci-7,4.544459566762632,39,11
3257,xp-Lca-0-99999911008,xp,Lca,Lca,234,2023-02-27,0,78,2019-11-20,2666,,,623844,ALCILENE,xp-Lca-0,2.6045494403431784,24,11
3258,xp-Lca-1-99999911008,xp,Lca,Lca,212,2024-02-21,0,65,2021-04-11,9383,,,1989196,ALCILENE,xp-Lca-1,8.304895660666592,25,11
3259,xp-Lca-6-99999911008,xp,Lca,Lca,167,2024-03-18,0,46,2020-11-18,1353,,,225951,ALCILENE,xp-Lca-6,0.9433456931460132,30,11
3260,xp-Cri-0-99999911008,xp,Cri,Cri,225,2023-12-30,0,95,2021-01-02,6922,,,1557450,ALCILENE,xp-Cri-0,6.502355598294579,16,11
3261,xp-Cri-1-99999911008,xp,Cri,Cri,105,2023-11-12,0,81,2020-03-16,5409,,,567945,ALCILENE,xp-Cri-1,2.371171049005371,17,11
3262,xp-Cri-2-99999911008,xp,Cri,Cri,64,2023-06-16,0,78,2020-11-19,6265,,,400960,ALCILENE,xp-Cri-2,1.6740084758369091,18,11
3263,xp-Cri-4-99999911008,xp,Cri,Cri,179,2023-01-22,0,0,2020-10-26,9028,,,1616012,ALCILENE,xp-Cri-4,6.746852017792686,20,11
3264,xp-Cri-5-99999911008,xp,Cri,Cri,197,2022-11-07,0,36,2021-07-09,9218,,,1815946,ALCILENE,xp-Cri-5,7.581576705063179,21,11
3265,xp-Cri-6-99999911008,xp,Cri,Cri,107,2023-12-24,0,15,2021-04-15,4780,,,511460,ALCILENE,xp-Cri-6,2.135346106972131,22,11
3266,xp-Cri-7-99999911008,xp,Cri,Cri,183,2024-03-20,0,28,2020-05-11,7923,,,1449909,ALCILENE,xp-Cri-7,6.053371795670933,23,11
3267,xp-Cra-0-99999911008,xp,Cra,Cra,248,2023-07-27,0,42,2020-04-06,1153,,,285944,ALCILENE,xp-Cra-0,1.1938165393423512,8,11
3268,xp-Cra-1-99999911008,xp,Cra,Cra,200,2023-08-25,0,87,2019-09-08,1969,,,393800,ALCILENE,xp-Cra-1,1.6441154673398215,9,11
3269,xp-Cra-2-99999911008,xp,Cra,Cra,214,2024-08-01,0,61,2021-04-01,9585,,,2051190,ALCILENE,xp-Cra-2,8.563720684237605,10,11
3270,xp-Cra-4-99999911008,xp,Cra,Cra,109,2023-06-15,0,53,2021-05-15,6873,,,749157,ALCILENE,xp-Cra-4,3.1277313640576403,12,11
3271,xp-Cra-6-99999911008,xp,Cra,Cra,69,2023-01-30,0,25,2020-12-06,479,,,33051,ALCILENE,xp-Cra-6,0.13798796422307882,14,11
3272,xp-stocks-1-99999911008,xp,,,71,,,62,2021-07-21,5386,BAB30,,382406,ALCILENE,xp-stocks-1,1.5965455038180594,45,11
3273,xp-stocks-3-99999911008,xp,,,13,,,42,2019-11-20,2356,YAD38,,30628,ALCILENE,xp-stocks-3,0.12787193634759791,47,11
3274,xp-investfund-1-99999911008,xp,,renda-fixa,130,,,19,2019-09-03,2625,,renda-fixa 1,341250,ALCILENE,xp-investfund-1,1.4247191549764198,41,11
3275,xp-investfund-3-99999911008,xp,,multimercado,176,,,67,2019-10-20,432,,multimercado 3,76032,ALCILENE,xp-investfund-3,0.3174336902305264,43,11
3276,xp-Cdb-2-99999911009,xp,Cdb,Cdb,253,2023-04-30,0,74,2020-01-29,10,,,2530,ROSILANE,xp-Cdb-2,0.01321597892296876,2,168
3277,xp-Cdb-3-99999911009,xp,Cdb,Cdb,212,2023-07-16,0,9,2020-12-26,699,,,148188,ROSILANE,xp-Cdb-3,0.774090705390077,3,168
3278,xp-Cdb-4-99999911009,xp,Cdb,Cdb,114,2023-03-03,0,40,2021-06-07,771,,,87894,ROSILANE,xp-Cdb-4,0.45913251045668624,4,168
3279,xp-Cdb-6-99999911009,xp,Cdb,Cdb,203,2022-08-24,0,16,2021-02-04,9480,,,1924440,ROSILANE,xp-Cdb-6,10.052710861074308,6,168
3280,xp-Cdb-7-99999911009,xp,Cdb,Cdb,199,2022-09-08,0,59,2021-07-22,1335,,,265665,ROSILANE,xp-Cdb-7,1.3877561425179825,7,168
3281,xp-Lci-0-99999911009,xp,Lci,Lci,84,2024-05-14,0,40,2020-03-15,1197,,,100548,ROSILANE,xp-Lci-0,0.5252332998998668,32,168
3282,xp-Lci-1-99999911009,xp,Lci,Lci,145,2024-06-21,0,11,2021-06-03,6688,,,969760,ROSILANE,xp-Lci-1,5.065742181951852,33,168
3283,xp-Lci-2-99999911009,xp,Lci,Lci,126,2023-05-16,0,93,2021-07-13,1461,,,184086,ROSILANE,xp-Lci-2,0.9616113422978764,34,168
3284,xp-Lci-4-99999911009,xp,Lci,Lci,230,2023-05-22,0,28,2020-12-03,517,,,118910,ROSILANE,xp-Lci-4,0.6211510093795317,36,168
3285,xp-Lci-5-99999911009,xp,Lci,Lci,134,2023-07-03,0,72,2020-12-22,5577,,,747318,ROSILANE,xp-Lci-5,3.903770330733268,37,168
3286,xp-Lca-0-99999911009,xp,Lca,Lca,126,2023-04-15,0,14,2021-08-18,8592,,,1082592,ROSILANE,xp-Lca-0,5.655143499673754,24,168
3287,xp-Lca-1-99999911009,xp,Lca,Lca,78,2023-08-27,0,38,2020-10-25,5659,,,441402,ROSILANE,xp-Lca-1,2.305754754370062,25,168
3288,xp-Lca-3-99999911009,xp,Lca,Lca,108,2023-10-23,0,19,2021-02-27,7971,,,860868,ROSILANE,xp-Lca-3,4.496922270141609,27,168
3289,xp-Lca-4-99999911009,xp,Lca,Lca,103,2023-01-12,0,15,2021-01-01,9253,,,953059,ROSILANE,xp-Lca-4,4.978501049939005,28,168
3290,xp-Lca-6-99999911009,xp,Lca,Lca,247,2023-01-18,0,84,2021-07-18,6937,,,1713439,ROSILANE,xp-Lca-6,8.950503442605799,30,168
3291,xp-Lca-7-99999911009,xp,Lca,Lca,74,2024-02-04,0,73,2021-02-04,858,,,63492,ROSILANE,xp-Lca-7,0.3316636101885899,31,168
3292,xp-Cri-0-99999911009,xp,Cri,Cri,96,2022-10-09,0,53,2021-03-04,8471,,,813216,ROSILANE,xp-Cri-0,4.248002180166389,16,168
3293,xp-Cri-3-99999911009,xp,Cri,Cri,230,2023-01-24,0,27,2020-05-24,4241,,,975430,ROSILANE,xp-Cri-3,5.095360601119137,19,168
3294,xp-Cri-4-99999911009,xp,Cri,Cri,221,2024-07-25,0,76,2019-09-25,8024,,,1773304,ROSILANE,xp-Cri-4,9.263220667200077,20,168
3295,xp-Cri-7-99999911009,xp,Cri,Cri,194,2024-02-10,0,19,2020-04-10,1879,,,364526,ROSILANE,xp-Cri-7,1.9041770485668421,23,168
3296,xp-Cra-1-99999911009,xp,Cra,Cra,120,2023-11-14,0,75,2019-11-12,3824,,,458880,ROSILANE,xp-Cra-1,2.3970547067873142,9,168
3297,xp-Cra-2-99999911009,xp,Cra,Cra,204,2023-01-15,0,100,2020-08-14,8028,,,1637712,ROSILANE,xp-Cra-2,8.554927776242298,10,168
3298,xp-Cra-5-99999911009,xp,Cra,Cra,207,2023-01-08,0,15,2021-04-03,1922,,,397854,ROSILANE,xp-Cra-5,2.0782727582683056,13,168
3299,xp-Cra-6-99999911009,xp,Cra,Cra,188,2022-12-09,0,89,2020-01-13,4507,,,847316,ROSILANE,xp-Cra-6,4.426130591736837,14,168
3300,xp-stocks-1-99999911009,xp,,,2,,,96,2020-05-10,5137,JAB76,,10274,ROSILANE,xp-stocks-1,0.053668366582838356,45,168
3301,xp-investfund-1-99999911009,xp,,renda-fixa,148,,,44,2021-01-17,6314,,renda-fixa 1,934472,ROSILANE,xp-investfund-1,4.8814080063654,41,168
3302,xp-investfund-2-99999911009,xp,,renda-variável,154,,,60,2020-06-25,3477,,renda-variável 2,535458,ROSILANE,xp-investfund-2,2.797075747879449,42,168
3303,xp-investfund-3-99999911009,xp,,multimercado,156,,,55,2019-09-23,4685,,multimercado 3,730860,ROSILANE,xp-investfund-3,3.8177985595418766,43,168
3304,xp-Cdb-2-99999912000,xp,Cdb,Cdb,146,2023-12-06,0,4,2021-07-11,9816,,,1433136,LACI,xp-Cdb-2,5.754670477800323,2,116
3305,xp-Cdb-3-99999912000,xp,Cdb,Cdb,216,2023-08-19,0,73,2021-05-10,2045,,,441720,LACI,xp-Cdb-3,1.7736998048014694,3,116
3306,xp-Cdb-4-99999912000,xp,Cdb,Cdb,120,2024-06-18,0,29,2021-07-22,5385,,,646200,LACI,xp-Cdb-4,2.5947768130551245,4,116
3307,xp-Cdb-5-99999912000,xp,Cdb,Cdb,234,2023-01-12,0,84,2020-08-13,8867,,,2074878,LACI,xp-Cdb-5,8.331546462887946,5,116
3308,xp-Cdb-7-99999912000,xp,Cdb,Cdb,101,2024-03-13,0,47,2019-11-21,8528,,,861328,LACI,xp-Cdb-7,3.4586102179435843,7,116
3309,xp-Lci-1-99999912000,xp,Lci,Lci,258,2023-08-25,0,65,2020-04-13,8409,,,2169522,LACI,xp-Lci-1,8.711583690827885,33,116
3310,xp-Lci-2-99999912000,xp,Lci,Lci,225,2022-11-02,0,21,2020-09-08,9073,,,2041425,LACI,xp-Lci-2,8.197217975226025,34,116
3311,xp-Lci-3-99999912000,xp,Lci,Lci,81,2022-09-03,0,24,2019-11-24,464,,,37584,LACI,xp-Lci-3,0.15091626701000277,35,116
3312,xp-Lci-5-99999912000,xp,Lci,Lci,160,2023-09-12,0,83,2020-08-15,7072,,,1131520,LACI,xp-Lci-5,4.543549767112557,37,116
3313,xp-Lca-1-99999912000,xp,Lca,Lca,205,2023-10-09,0,89,2021-01-04,9286,,,1903630,LACI,xp-Lca-1,7.643910530232322,25,116
3314,xp-Lca-2-99999912000,xp,Lca,Lca,120,2024-08-03,0,33,2021-04-15,8048,,,965760,LACI,xp-Lca-2,3.8779505648036476,26,116
3315,xp-Lca-4-99999912000,xp,Lca,Lca,126,2024-04-19,0,44,2021-06-26,8103,,,1020978,LACI,xp-Lca-4,4.09967508672144,28,116
3316,xp-Lca-5-99999912000,xp,Lca,Lca,104,2023-09-03,0,3,2019-09-21,1480,,,153920,LACI,xp-Lca-5,0.6180564021439875,29,116
3317,xp-Lca-6-99999912000,xp,Lca,Lca,99,2023-09-28,0,83,2020-06-03,9115,,,902385,LACI,xp-Lca-6,3.6234721053060173,30,116
3318,xp-Lca-7-99999912000,xp,Lca,Lca,214,2022-12-24,0,49,2021-08-12,884,,,189176,LACI,xp-Lca-7,0.7596247266891306,31,116
3319,xp-Cri-0-99999912000,xp,Cri,Cri,120,2023-05-12,0,39,2020-10-05,3780,,,453600,LACI,xp-Cri-0,1.8214032225345163,16,116
3320,xp-Cri-1-99999912000,xp,Cri,Cri,141,2022-11-13,0,41,2020-01-01,9836,,,1386876,LACI,xp-Cri-1,5.568916260264065,17,116
3321,xp-Cri-4-99999912000,xp,Cri,Cri,168,2022-12-13,0,91,2021-08-03,7775,,,1306200,LACI,xp-Cri-4,5.244966687113283,20,116
3322,xp-Cri-5-99999912000,xp,Cri,Cri,112,2023-11-10,0,28,2020-02-04,3492,,,391104,LACI,xp-Cri-5,1.5704543340964274,21,116
3323,xp-Cri-6-99999912000,xp,Cri,Cri,241,2023-09-07,0,92,2019-12-31,1699,,,409459,LACI,xp-Cri-6,1.644157720669666,22,116
3324,xp-Cra-2-99999912000,xp,Cra,Cra,181,2024-02-26,0,13,2020-12-08,5337,,,965997,LACI,xp-Cra-2,3.8789022238947863,10,116
3325,xp-Cra-3-99999912000,xp,Cra,Cra,123,2023-08-27,0,5,2019-10-23,7698,,,946854,LACI,xp-Cra-3,3.8020346712294906,11,116
3326,xp-Cra-6-99999912000,xp,Cra,Cra,182,2023-01-20,0,90,2020-02-10,2194,,,399308,LACI,xp-Cra-6,1.603396997318811,14,116
3327,xp-stocks-1-99999912000,xp,,,119,,,47,2021-07-03,3372,MAB51,,401268,LACI,xp-stocks-1,1.611267258156923,45,116
3328,xp-stocks-2-99999912000,xp,,,93,,,44,2021-05-07,1453,MAC59,,135129,LACI,xp-stocks-2,0.5426022840781892,46,116
3329,xp-stocks-3-99999912000,xp,,,76,,,93,2019-12-25,7175,PAD37,,545300,LACI,xp-stocks-3,2.189618997460476,47,116
3330,xp-investfund-2-99999912000,xp,,renda-variável,87,,,60,2021-06-12,9633,,renda-variável 2,838071,LACI,xp-investfund-2,3.3652231483966593,42,116
3331,xp-investfund-3-99999912000,xp,,multimercado,92,,,64,2020-05-14,8169,,multimercado 3,751548,LACI,xp-investfund-3,3.017795302225244,43,116
3332,xp-Cdb-2-99999912001,xp,Cdb,Cdb,176,2024-07-10,0,60,2021-01-19,3840,,,675840,ALDILENE,xp-Cdb-2,4.102595232639136,2,14
3333,xp-Cdb-5-99999912001,xp,Cdb,Cdb,119,2022-12-26,0,6,2021-07-30,4455,,,530145,ALDILENE,xp-Cdb-5,3.2181734576341663,5,14
3334,xp-Cdb-7-99999912001,xp,Cdb,Cdb,175,2023-03-09,0,83,2020-10-31,3929,,,687575,ALDILENE,xp-Cdb-7,4.173830961591285,7,14
3335,xp-Lci-0-99999912001,xp,Lci,Lci,248,2023-08-18,0,7,2020-04-15,3516,,,871968,ALDILENE,xp-Lci-0,5.293163707110977,32,14
3336,xp-Lci-2-99999912001,xp,Lci,Lci,102,2024-04-15,0,77,2021-02-02,3822,,,389844,ALDILENE,xp-Lci-2,2.366495229452195,34,14
3337,xp-Lci-6-99999912001,xp,Lci,Lci,184,2023-05-31,0,7,2020-02-22,4341,,,798744,ALDILENE,xp-Lci-6,4.848667327324684,38,14
3338,xp-Lci-7-99999912001,xp,Lci,Lci,225,2023-04-29,0,39,2020-04-01,9246,,,2080350,ALDILENE,xp-Lci-7,12.62848306140629,39,14
3339,xp-Lca-0-99999912001,xp,Lca,Lca,149,2022-11-06,0,2,2020-12-06,741,,,110409,ALDILENE,xp-Lca-0,0.6702228886133618,24,14
3340,xp-Lca-1-99999912001,xp,Lca,Lca,185,2022-10-03,0,29,2020-09-19,7596,,,1405260,ALDILENE,xp-Lca-1,8.530440602240875,25,14
3341,xp-Lca-2-99999912001,xp,Lca,Lca,173,2023-06-04,0,3,2020-09-23,2294,,,396862,ALDILENE,xp-Lca-2,2.409097048436957,26,14
3342,xp-Lca-3-99999912001,xp,Lca,Lca,105,2023-01-16,0,97,2021-07-25,3836,,,402780,ALDILENE,xp-Lca-3,2.4450214663269287,27,14
3343,xp-Lca-4-99999912001,xp,Lca,Lca,130,2024-07-04,0,94,2020-03-02,1223,,,158990,ALDILENE,xp-Lca-4,0.9651272727824579,28,14
3344,xp-Lca-5-99999912001,xp,Lca,Lca,229,2023-05-01,0,73,2020-03-10,953,,,218237,ALDILENE,xp-Lca-5,1.3247781661124929,29,14
3345,xp-Lca-7-99999912001,xp,Lca,Lca,126,2023-02-24,0,10,2019-12-05,785,,,98910,ALDILENE,xp-Lca-7,0.600419765714277,31,14
3346,xp-Cri-6-99999912001,xp,Cri,Cri,198,2023-11-02,0,19,2020-10-16,5707,,,1129986,ALDILENE,xp-Cri-6,6.8594270486342435,22,14
3347,xp-Cra-0-99999912001,xp,Cra,Cra,191,2022-10-28,0,20,2021-08-16,2990,,,571090,ALDILENE,xp-Cra-0,3.466724537476155,8,14
3348,xp-Cra-1-99999912001,xp,Cra,Cra,104,2023-10-27,0,73,2021-05-05,9979,,,1037816,ALDILENE,xp-Cra-1,6.299921540537136,9,14
3349,xp-Cra-3-99999912001,xp,Cra,Cra,199,2023-11-20,0,92,2021-05-11,5727,,,1139673,ALDILENE,xp-Cra-3,6.91823067082082,11,14
3350,xp-Cra-4-99999912001,xp,Cra,Cra,116,2022-12-05,0,73,2020-06-23,6181,,,716996,ALDILENE,xp-Cra-4,4.352427159418398,12,14
3351,xp-Cra-6-99999912001,xp,Cra,Cra,66,2022-08-17,0,21,2021-03-13,4420,,,291720,ALDILENE,xp-Cra-6,1.7708467703383772,14,14
3352,xp-Cra-7-99999912001,xp,Cra,Cra,110,2024-05-02,0,11,2020-06-05,8799,,,967890,ALDILENE,xp-Cra-7,5.875445223305951,15,14
3353,xp-stocks-0-99999912001,xp,,,42,,,94,2020-09-09,4573,XAA43,,192066,ALDILENE,xp-stocks-0,1.1659106533381693,44,14
3354,xp-stocks-1-99999912001,xp,,,112,,,27,2020-09-30,8299,UAB55,,929488,ALDILENE,xp-stocks-1,5.642331080722191,45,14
3355,xp-stocks-2-99999912001,xp,,,17,,,25,2021-02-10,5913,KAC77,,100521,ALDILENE,xp-stocks-2,0.6101991231358289,46,14
3356,xp-stocks-3-99999912001,xp,,,36,,,22,2020-10-16,6107,PAD72,,219852,ALDILENE,xp-stocks-3,1.3345818049925713,47,14
3357,xp-investfund-1-99999912001,xp,,renda-fixa,48,,,78,2021-01-14,1201,,renda-fixa 1,57648,ALDILENE,xp-investfund-1,0.3499443802840627,41,14
3358,xp-investfund-2-99999912001,xp,,renda-variável,33,,,13,2020-06-15,687,,renda-variável 2,22671,ALDILENE,xp-investfund-2,0.1376212365636273,42,14
3359,xp-investfund-3-99999912001,xp,,multimercado,144,,,62,2020-01-31,1876,,multimercado 3,270144,ALDILENE,xp-investfund-3,1.639872583046382,43,14
3360,xp-Cdb-0-99999912002,xp,Cdb,Cdb,156,2023-08-01,0,82,2021-07-31,1257,,,196092,IVANE,xp-Cdb-0,0.6799188405222225,0,87
3361,xp-Cdb-1-99999912002,xp,Cdb,Cdb,235,2023-11-14,0,100,2021-07-09,8034,,,1887990,IVANE,xp-Cdb-1,6.546314850771837,1,87
3362,xp-Cdb-3-99999912002,xp,Cdb,Cdb,214,2023-02-23,0,25,2020-06-15,9588,,,2051832,IVANE,xp-Cdb-3,7.114411778075561,3,87
3363,xp-Cdb-6-99999912002,xp,Cdb,Cdb,129,2023-09-09,0,58,2019-12-24,2063,,,266127,IVANE,xp-Cdb-6,0.9227544278790442,6,87
3364,xp-Cdb-7-99999912002,xp,Cdb,Cdb,220,2023-10-16,0,86,2020-03-11,4289,,,943580,IVANE,xp-Cdb-7,3.2717184767351997,7,87
3365,xp-Lci-1-99999912002,xp,Lci,Lci,134,2022-11-26,0,95,2019-10-22,3602,,,482668,IVANE,xp-Lci-1,1.6735770297471602,33,87
3366,xp-Lci-2-99999912002,xp,Lci,Lci,125,2023-11-26,0,49,2020-02-03,7564,,,945500,IVANE,xp-Lci-2,3.278375781336115,34,87
3367,xp-Lci-4-99999912002,xp,Lci,Lci,253,2022-09-22,0,13,2021-05-30,3825,,,967725,IVANE,xp-Lci-4,3.355437549437855,36,87
3368,xp-Lci-7-99999912002,xp,Lci,Lci,175,2024-02-01,0,32,2020-09-26,2950,,,516250,IVANE,xp-Lci-7,1.7900174480325428,39,87
3369,xp-Lca-1-99999912002,xp,Lca,Lca,168,2022-12-12,0,93,2021-02-09,8005,,,1344840,IVANE,xp-Lca-1,4.663025791403554,25,87
3370,xp-Lca-2-99999912002,xp,Lca,Lca,200,2024-03-23,0,19,2019-10-02,9444,,,1888800,IVANE,xp-Lca-2,6.549123401150347,26,87
3371,xp-Lca-3-99999912002,xp,Lca,Lca,240,2022-11-21,0,77,2021-04-17,5243,,,1258320,IVANE,xp-Lca-3,4.363031002824812,27,87
3372,xp-Lca-5-99999912002,xp,Lca,Lca,136,2023-12-21,0,57,2019-09-20,9415,,,1280440,IVANE,xp-Lca-5,4.43972869958119,29,87
3373,xp-Lca-6-99999912002,xp,Lca,Lca,215,2024-02-17,0,69,2020-08-13,8059,,,1732685,IVANE,xp-Lca-6,6.00781865751916,30,87
3374,xp-Cri-0-99999912002,xp,Cri,Cri,257,2024-02-08,0,97,2020-04-15,9483,,,2437131,IVANE,xp-Cri-0,8.450376780902662,16,87
3375,xp-Cri-2-99999912002,xp,Cri,Cri,251,2022-12-14,0,96,2019-10-13,9868,,,2476868,IVANE,xp-Cri-2,8.588158714718583,18,87
3376,xp-Cri-3-99999912002,xp,Cri,Cri,73,2023-02-18,0,60,2020-01-01,2216,,,161768,IVANE,xp-Cri-3,0.5609056513962778,19,87
3377,xp-Cri-4-99999912002,xp,Cri,Cri,88,2023-02-09,0,86,2019-10-25,5417,,,476696,IVANE,xp-Cri-4,1.6528700385613968,20,87
3378,xp-Cri-5-99999912002,xp,Cri,Cri,164,2024-01-21,0,53,2019-10-24,7763,,,1273132,IVANE,xp-Cri-5,4.414389333943956,21,87
3379,xp-Cri-7-99999912002,xp,Cri,Cri,145,2023-04-29,0,97,2021-06-11,4631,,,671495,IVANE,xp-Cri-7,2.3283056005164404,23,87
3380,xp-Cra-0-99999912002,xp,Cra,Cra,235,2023-07-16,0,38,2021-07-02,6186,,,1453710,IVANE,xp-Cra-0,5.040515766352325,8,87
3381,xp-Cra-4-99999912002,xp,Cra,Cra,188,2024-02-22,0,23,2020-07-14,3839,,,721732,IVANE,xp-Cra-4,2.5024946688686165,12,87
3382,xp-Cra-5-99999912002,xp,Cra,Cra,111,2023-06-27,0,8,2021-05-20,5732,,,636252,IVANE,xp-Cra-5,2.206105920282037,13,87
3383,xp-Cra-6-99999912002,xp,Cra,Cra,239,2024-06-02,0,91,2020-08-31,3134,,,749026,IVANE,xp-Cra-6,2.5971324145860017,14,87
3384,xp-Cra-7-99999912002,xp,Cra,Cra,233,2022-11-23,0,81,2020-11-08,608,,,141664,IVANE,xp-Cra-7,0.4911981244708613,15,87
3385,xp-stocks-2-99999912002,xp,,,80,,,71,2021-01-02,7692,OAC94,,615360,IVANE,xp-stocks-2,2.133666124593328,46,87
3386,xp-investfund-0-99999912002,xp,,fii,107,,,78,2021-06-10,9127,,fii 0,976589,IVANE,xp-investfund-0,3.386172105678747,40,87
3387,xp-investfund-2-99999912002,xp,,renda-variável,149,,,85,2021-08-08,1921,,renda-variável 2,286229,IVANE,xp-investfund-2,0.9924550201121679,42,87
3388,xp-Cdb-0-99999912003,xp,Cdb,Cdb,61,2024-01-01,0,34,2021-04-28,6472,,,394792,JOICIANE,xp-Cdb-0,1.8242059195018172,0,104
3389,xp-Cdb-5-99999912003,xp,Cdb,Cdb,111,2023-06-08,0,94,2019-12-01,6896,,,765456,JOICIANE,xp-Cdb-5,3.5369241684689228,5,104
3390,xp-Cdb-6-99999912003,xp,Cdb,Cdb,96,2023-06-21,0,55,2020-11-28,4663,,,447648,JOICIANE,xp-Cdb-6,2.06843637017252,6,104
3391,xp-Cdb-7-99999912003,xp,Cdb,Cdb,116,2023-05-15,0,32,2019-09-03,863,,,100108,JOICIANE,xp-Cdb-7,0.4625666330358465,7,104
3392,xp-Lci-1-99999912003,xp,Lci,Lci,248,2023-03-05,0,55,2020-02-24,6306,,,1563888,JOICIANE,xp-Lci-1,7.226219748723018,33,104
3393,xp-Lci-4-99999912003,xp,Lci,Lci,104,2023-08-04,0,25,2020-05-09,3820,,,397280,JOICIANE,xp-Lci-4,1.8357021613905093,36,104
3394,xp-Lci-6-99999912003,xp,Lci,Lci,102,2023-04-07,0,21,2020-08-08,80,,,8160,JOICIANE,xp-Lci-6,0.03770471616226982,38,104
3395,xp-Lci-7-99999912003,xp,Lci,Lci,211,2023-08-06,0,24,2019-10-09,7758,,,1636938,JOICIANE,xp-Lci-7,7.563760130543338,39,104
3396,xp-Lca-0-99999912003,xp,Lca,Lca,250,2022-08-21,0,39,2019-10-09,2413,,,603250,JOICIANE,xp-Lca-0,2.7874227971678027,24,104
3397,xp-Lca-2-99999912003,xp,Lca,Lca,207,2024-04-15,0,53,2020-01-28,7625,,,1578375,JOICIANE,xp-Lca-2,7.293159481939048,26,104
3398,xp-Lca-3-99999912003,xp,Lca,Lca,69,2023-01-20,0,5,2020-11-05,2323,,,160287,JOICIANE,xp-Lca-3,0.7406342940565862,27,104
3399,xp-Lca-4-99999912003,xp,Lca,Lca,208,2023-09-15,0,66,2020-04-10,9430,,,1961440,JOICIANE,xp-Lca-4,9.063178733985604,28,104
3400,xp-Lca-5-99999912003,xp,Lca,Lca,78,2024-02-11,0,4,2020-03-03,4268,,,332904,JOICIANE,xp-Lca-5,1.5382415231966022,29,104
3401,xp-Lca-7-99999912003,xp,Lca,Lca,127,2023-12-08,0,40,2019-11-23,2250,,,285750,JOICIANE,xp-Lca-7,1.3203581670794855,31,104
3402,xp-Cri-0-99999912003,xp,Cri,Cri,184,2024-04-16,0,34,2019-10-15,9239,,,1699976,JOICIANE,xp-Cri-0,7.855038304248874,16,104
3403,xp-Cri-1-99999912003,xp,Cri,Cri,107,2024-01-11,0,99,2020-09-16,7493,,,801751,JOICIANE,xp-Cri-1,3.704631603899019,17,104
3404,xp-Cri-2-99999912003,xp,Cri,Cri,155,2023-04-09,0,10,2020-04-22,8728,,,1352840,JOICIANE,xp-Cri-2,6.251035320216312,18,104
3405,xp-Cri-3-99999912003,xp,Cri,Cri,156,2023-08-29,0,86,2021-01-19,4271,,,666276,JOICIANE,xp-Cri-3,3.0786455227613345,19,104
3406,xp-Cri-4-99999912003,xp,Cri,Cri,248,2024-02-12,0,11,2021-07-12,2891,,,716968,JOICIANE,xp-Cri-4,3.312876830567435,20,104
3407,xp-Cri-6-99999912003,xp,Cri,Cri,246,2023-10-23,0,25,2021-07-04,6748,,,1660008,JOICIANE,xp-Cri-6,7.670359125869756,22,104
3408,xp-Cra-2-99999912003,xp,Cra,Cra,63,2022-11-24,0,27,2020-02-12,8612,,,542556,JOICIANE,xp-Cra-2,2.50697548800692,10,104
3409,xp-Cra-3-99999912003,xp,Cra,Cra,115,2022-12-18,0,23,2019-10-06,167,,,19205,JOICIANE,xp-Cra-3,0.08874008258534215,11,104
3410,xp-Cra-5-99999912003,xp,Cra,Cra,148,2023-01-30,0,10,2019-11-06,9650,,,1428200,JOICIANE,xp-Cra-5,6.599249463597275,13,104
3411,xp-Cra-6-99999912003,xp,Cra,Cra,181,2024-04-05,0,12,2019-09-13,109,,,19729,JOICIANE,xp-Cra-6,0.09116131680948791,14,104
3412,xp-Cra-7-99999912003,xp,Cra,Cra,145,2023-12-28,0,22,2020-04-26,9195,,,1333275,JOICIANE,xp-Cra-7,6.16063179427087,15,104
3413,xp-stocks-1-99999912003,xp,,,33,,,79,2021-03-21,8967,QAB14,,295911,JOICIANE,xp-stocks-1,1.367308855918312,45,104
3414,xp-stocks-3-99999912003,xp,,,30,,,25,2021-01-30,8157,BAD90,,244710,JOICIANE,xp-stocks-3,1.1307256240280696,47,104
3415,xp-investfund-0-99999912003,xp,,fii,138,,,32,2021-01-09,4523,,fii 0,624174,JOICIANE,xp-investfund-0,2.884105821797623,40,104
3416,xp-Cdb-0-99999912004,xp,Cdb,Cdb,116,2023-02-22,0,53,2019-09-17,2510,,,291160,CLEIDIANA,xp-Cdb-0,1.604871277097981,0,40
3417,xp-Cdb-1-99999912004,xp,Cdb,Cdb,220,2024-05-13,0,59,2021-07-13,1052,,,231440,CLEIDIANA,xp-Cdb-1,1.275695179185179,1,40
3418,xp-Cdb-2-99999912004,xp,Cdb,Cdb,114,2024-07-23,0,50,2021-05-01,9623,,,1097022,CLEIDIANA,xp-Cdb-2,6.046775306170426,2,40
3419,xp-Cdb-6-99999912004,xp,Cdb,Cdb,78,2022-10-05,0,2,2020-02-25,5913,,,461214,CLEIDIANA,xp-Cdb-6,2.5422073814928843,6,40
3420,xp-Cdb-7-99999912004,xp,Cdb,Cdb,84,2024-07-04,0,25,2019-12-31,1590,,,133560,CLEIDIANA,xp-Cdb-7,0.7361815076562932,7,40
