,identity,bankId,description,type,value,dueDate,profitability,risk,acquisitionDate,volumn,ticker,name,total_value,client_name,investment_name,inv_pct,investment_id,client_id
3466,xp-Lci-2-99999997003,xp,Lci,Lci,224,2024-03-04,0,47,2019-10-12,7085,,,1587040,JOSEVANDO,xp-Lci-2,4.685119214237633,34,107
3467,xp-Lci-3-99999997003,xp,Lci,Lci,240,2023-02-07,0,51,2020-08-21,6066,,,1455840,JOSEVANDO,xp-Lci-3,4.297802170616818,35,107
3468,xp-Lci-4-99999997003,xp,Lci,Lci,77,2022-12-19,0,63,2020-05-21,2680,,,206360,JOSEVANDO,xp-Lci-4,0.609197752451153,36,107
3469,xp-Lci-5-99999997003,xp,Lci,Lci,76,2023-09-23,0,46,2021-08-06,7783,,,591508,JOSEVANDO,xp-Lci-5,1.7461976359608289,37,107
3470,xp-Lci-6-99999997003,xp,Lci,Lci,63,2022-12-09,0,88,2021-02-20,1751,,,110313,JOSEVANDO,xp-Lci-6,0.3256562883608453,38,107
3471,xp-Lci-7-99999997003,xp,Lci,Lci,219,2022-08-17,0,54,2020-03-19,9527,,,2086413,JOSEVANDO,xp-Lci-7,6.159324046738067,39,107
3472,xp-Lca-0-99999997003,xp,Lca,Lca,122,2023-01-17,0,72,2020-04-15,7690,,,938180,JOSEVANDO,xp-Lca-0,2.76961207305012,24,107
3473,xp-Lca-1-99999997003,xp,Lca,Lca,120,2024-07-26,0,49,2019-12-07,9482,,,1137840,JOSEVANDO,xp-Lca-1,3.359030677694417,25,107
3474,xp-Lca-2-99999997003,xp,Lca,Lca,119,2023-04-29,0,60,2020-10-22,4173,,,496587,JOSEVANDO,xp-Lca-2,1.465980249546718,26,107
3475,xp-Lca-3-99999997003,xp,Lca,Lca,242,2023-01-30,0,33,2020-12-31,7397,,,1790074,JOSEVANDO,xp-Lca-3,5.2844982434640695,27,107
3476,xp-Lca-4-99999997003,xp,Lca,Lca,186,2024-01-06,0,55,2021-05-19,697,,,129642,JOSEVANDO,xp-Lca-4,0.3827176537278173,28,107
3477,xp-Lca-5-99999997003,xp,Lca,Lca,252,2023-03-14,0,71,2021-08-07,1383,,,348516,JOSEVANDO,xp-Lca-5,1.028858130903596,29,107
3478,xp-Lca-6-99999997003,xp,Lca,Lca,123,2023-12-12,0,82,2019-12-04,9690,,,1191870,JOSEVANDO,xp-Lca-6,3.5185332681428365,30,107
3479,xp-Lca-7-99999997003,xp,Lca,Lca,103,2024-05-23,0,69,2019-11-08,1923,,,198069,JOSEVANDO,xp-Lca-7,0.5847217950680724,31,107
3480,xp-Cri-0-99999997003,xp,Cri,Cri,231,2024-03-12,0,85,2020-05-27,518,,,119658,JOSEVANDO,xp-Cri-0,0.3532437713839895,16,107
3481,xp-Cri-1-99999997003,xp,Cri,Cri,76,2024-02-05,0,10,2021-02-13,7838,,,595688,JOSEVANDO,xp-Cri-1,1.7585374625030163,17,107
3482,xp-Cri-2-99999997003,xp,Cri,Cri,188,2022-09-08,0,99,2019-09-09,8610,,,1618680,JOSEVANDO,xp-Cri-2,4.778524025671799,18,107
3483,xp-Cri-3-99999997003,xp,Cri,Cri,230,2023-08-12,0,62,2020-11-23,9318,,,2143140,JOSEVANDO,xp-Cri-3,6.326788482206649,19,107
3484,xp-Cri-4-99999997003,xp,Cri,Cri,202,2023-08-23,0,20,2019-10-27,331,,,66862,JOSEVANDO,xp-Cri-4,0.1973840866659672,20,107
3485,xp-Cri-5-99999997003,xp,Cri,Cri,114,2022-09-02,0,90,2021-04-11,1281,,,146034,JOSEVANDO,xp-Cri-5,0.4311086672875154,21,107
3486,xp-Cri-6-99999997003,xp,Cri,Cri,109,2022-09-18,0,30,2020-11-06,7334,,,799406,JOSEVANDO,xp-Cri-6,2.35993573607272,22,107
3487,xp-Cri-7-99999997003,xp,Cri,Cri,103,2023-04-10,0,36,2020-11-04,8371,,,862213,JOSEVANDO,xp-Cri-7,2.54534901014812,23,107
3488,xp-Cra-0-99999997003,xp,Cra,Cra,137,2024-02-19,0,41,2021-04-29,5519,,,756103,JOSEVANDO,xp-Cra-0,2.23210044689656,8,107
3489,xp-Cra-1-99999997003,xp,Cra,Cra,240,2023-07-17,0,11,2020-11-24,6299,,,1511760,JOSEVANDO,xp-Cra-1,4.462884252013739,9,107
3490,xp-Cra-2-99999997003,xp,Cra,Cra,167,2024-05-10,0,89,2020-07-14,1053,,,175851,JOSEVANDO,xp-Cra-2,0.5191317792512489,10,107
3491,xp-Cra-3-99999997003,xp,Cra,Cra,193,2024-06-26,0,94,2021-06-04,5671,,,1094503,JOSEVANDO,xp-Cra-3,3.231095016723417,11,107
3492,xp-Cra-4-99999997003,xp,Cra,Cra,131,2024-01-05,0,44,2020-03-18,82,,,10742,JOSEVANDO,xp-Cra-4,0.03171158294645419,12,107
3493,xp-Cra-5-99999997003,xp,Cra,Cra,82,2024-03-02,0,82,2020-06-30,8571,,,702822,JOSEVANDO,xp-Cra-5,2.0748089880462506,13,107
3494,xp-Cra-6-99999997003,xp,Cra,Cra,196,2024-06-05,0,74,2021-07-29,3536,,,693056,JOSEVANDO,xp-Cra-6,2.0459786660340487,14,107
3495,xp-Cra-7-99999997003,xp,Cra,Cra,252,2023-04-16,0,59,2021-01-02,440,,,110880,JOSEVANDO,xp-Cra-7,0.32733013564539565,15,107
3496,xp-stocks-0-99999997003,xp,,,82,,,93,2020-05-15,4372,MAA54,,358504,JOSEVANDO,xp-stocks-0,1.0583438216938756,44,107
3497,xp-stocks-1-99999997003,xp,,,46,,,96,2020-09-26,9605,IAB40,,441830,JOSEVANDO,xp-stocks-1,1.3043314739556742,45,107
3498,xp-stocks-2-99999997003,xp,,,54,,,43,2020-10-05,9173,SAC36,,495342,JOSEVANDO,xp-stocks-2,1.4623048705885784,46,107
3499,xp-stocks-3-99999997003,xp,,,39,,,78,2020-06-16,801,IAD78,,31239,JOSEVANDO,xp-stocks-3,0.09222101467736755,47,107
3500,xp-investfund-0-99999997003,xp,,fii,154,,,47,2020-12-27,942,,fii 0,145068,JOSEVANDO,xp-investfund-0,0.42825692746939265,40,107
3501,xp-investfund-1-99999997003,xp,,renda-fixa,74,,,28,2020-06-04,9324,,renda-fixa 1,689976,JOSEVANDO,xp-investfund-1,2.036886162266121,41,107
3502,xp-investfund-2-99999997003,xp,,renda-variável,65,,,73,2021-05-06,7265,,renda-variável 2,472225,JOSEVANDO,xp-investfund-2,1.3940609064317007,42,107
3503,xp-investfund-3-99999997003,xp,,multimercado,95,,,95,2020-09-24,7800,,multimercado 3,741000,JOSEVANDO,xp-investfund-3,2.187514705205972,43,107
3504,xp-Cdb-0-99999997004,xp,Cdb,Cdb,67,2023-05-11,0,53,2020-06-18,3234,,,216678,RODINALDO,xp-Cdb-0,0.5303503940497211,0,165
3505,xp-Cdb-1-99999997004,xp,Cdb,Cdb,172,2023-01-20,0,59,2021-06-11,8418,,,1447896,RODINALDO,xp-Cdb-1,3.5439325364966217,1,165
3506,xp-Cdb-2-99999997004,xp,Cdb,Cdb,135,2023-08-30,0,17,2020-11-12,3668,,,495180,RODINALDO,xp-Cdb-2,1.2120238701000603,2,165
3507,xp-Cdb-3-99999997004,xp,Cdb,Cdb,221,2024-02-09,0,70,2020-04-23,9831,,,2172651,RODINALDO,xp-Cdb-3,5.317874052661186,3,165
3508,xp-Cdb-4-99999997004,xp,Cdb,Cdb,199,2022-10-14,0,82,2021-02-28,6287,,,1251113,RODINALDO,xp-Cdb-4,3.0622780003079626,4,165
3509,xp-Cdb-5-99999997004,xp,Cdb,Cdb,148,2023-05-01,0,45,2019-10-12,1533,,,226884,RODINALDO,xp-Cdb-5,0.5553310387006384,5,165
3510,xp-Cdb-6-99999997004,xp,Cdb,Cdb,172,2023-04-22,0,46,2021-04-28,3733,,,642076,RODINALDO,xp-Cdb-6,1.5715728390047383,6,165
3511,xp-Cdb-7-99999997004,xp,Cdb,Cdb,225,2022-10-09,0,85,2020-09-16,8183,,,1841175,RODINALDO,xp-Cdb-7,4.506539135327515,7,165
3512,xp-Lci-0-99999997004,xp,Lci,Lci,68,2024-06-11,0,35,2021-04-13,9405,,,639540,RODINALDO,xp-Lci-0,1.565365616308802,32,165
3513,xp-Lci-1-99999997004,xp,Lci,Lci,198,2022-12-09,0,87,2019-12-05,3591,,,711018,RODINALDO,xp-Lci-1,1.7403182440139036,33,165
3514,xp-Lci-2-99999997004,xp,Lci,Lci,90,2023-06-20,0,69,2021-04-23,1068,,,96120,RODINALDO,xp-Lci-2,0.23526744697689286,34,165
3515,xp-Lci-3-99999997004,xp,Lci,Lci,196,2024-03-24,0,79,2021-05-22,2527,,,495292,RODINALDO,xp-Lci-3,1.2122980061181774,35,165
3516,xp-Lci-4-99999997004,xp,Lci,Lci,62,2023-02-08,0,76,2020-05-05,9214,,,571268,RODINALDO,xp-Lci-4,1.3982601321223016,36,165
3517,xp-Lci-5-99999997004,xp,Lci,Lci,94,2022-12-22,0,37,2021-05-22,8009,,,752846,RODINALDO,xp-Lci-5,1.8426982562085505,37,165
3518,xp-Lci-6-99999997004,xp,Lci,Lci,118,2024-01-03,0,66,2020-01-31,6428,,,758504,RODINALDO,xp-Lci-6,1.8565470204095,38,165
3519,xp-Lci-7-99999997004,xp,Lci,Lci,215,2023-08-27,0,36,2020-04-20,3467,,,745405,RODINALDO,xp-Lci-7,1.8244853445048983,39,165
3520,xp-Lca-0-99999997004,xp,Lca,Lca,129,2024-05-14,0,93,2021-06-25,4458,,,575082,RODINALDO,xp-Lca-0,1.407595442596395,24,165
3521,xp-Lca-1-99999997004,xp,Lca,Lca,228,2022-12-09,0,22,2020-02-28,9357,,,2133396,RODINALDO,xp-Lca-1,5.221791825954175,25,165
3522,xp-Lca-2-99999997004,xp,Lca,Lca,236,2023-06-19,0,12,2019-11-26,9680,,,2284480,RODINALDO,xp-Lca-2,5.591591523822016,26,165
3523,xp-Lca-3-99999997004,xp,Lca,Lca,251,2024-02-16,0,40,2020-11-26,6699,,,1681449,RODINALDO,xp-Lca-3,4.11558690649032,27,165
3524,xp-Lca-4-99999997004,xp,Lca,Lca,145,2023-11-13,0,98,2021-02-12,4681,,,678745,RODINALDO,xp-Lca-4,1.6613254608648682,28,165
3525,xp-Lca-5-99999997004,xp,Lca,Lca,188,2023-06-19,0,49,2020-02-23,6804,,,1279152,RODINALDO,xp-Lca-5,3.130907462914965,29,165
3526,xp-Lca-6-99999997004,xp,Lca,Lca,170,2023-03-16,0,98,2019-10-11,3180,,,540600,RODINALDO,xp-Lca-6,1.3231958160186046,30,165
3527,xp-Lca-7-99999997004,xp,Lca,Lca,173,2023-09-06,0,45,2021-07-01,8532,,,1476036,RODINALDO,xp-Lca-7,3.6128092110485333,31,165
3528,xp-Cri-0-99999997004,xp,Cri,Cri,200,2024-02-27,0,23,2021-04-12,7365,,,1473000,RODINALDO,xp-Cri-0,3.605378166843146,16,165
3529,xp-Cri-1-99999997004,xp,Cri,Cri,102,2024-03-19,0,53,2021-06-08,8069,,,823038,RODINALDO,xp-Cri-1,2.0145032149913433,17,165
3530,xp-Cri-2-99999997004,xp,Cri,Cri,150,2023-06-20,0,36,2021-05-30,7193,,,1078950,RODINALDO,xp-Cri-2,2.640884435244679,18,165
3531,xp-Cri-3-99999997004,xp,Cri,Cri,166,2023-03-08,0,50,2020-08-28,4383,,,727578,RODINALDO,xp-Cri-3,1.7808512124069262,19,165
3532,xp-Cri-4-99999997004,xp,Cri,Cri,217,2023-02-21,0,2,2020-03-24,9418,,,2043706,RODINALDO,xp-Cri-4,5.002262723588824,20,165
3533,xp-Cri-5-99999997004,xp,Cri,Cri,191,2023-10-06,0,69,2020-02-15,1940,,,370540,RODINALDO,xp-Cri-5,0.9069496442240728,21,165
3534,xp-Cri-6-99999997004,xp,Cri,Cri,164,2023-04-18,0,13,2020-09-15,7598,,,1246072,RODINALDO,xp-Cri-6,3.0499394318496758,22,165
3535,xp-Cri-7-99999997004,xp,Cri,Cri,218,2023-09-26,0,80,2020-03-12,9784,,,2132912,RODINALDO,xp-Cri-7,5.220607166733027,23,165
3536,xp-Cra-0-99999997004,xp,Cra,Cra,188,2022-10-27,0,85,2021-05-09,4640,,,872320,RODINALDO,xp-Cra-0,2.1351279582488885,8,165
3537,xp-Cra-1-99999997004,xp,Cra,Cra,173,2023-06-27,0,63,2019-12-28,6059,,,1048207,RODINALDO,xp-Cra-1,2.5656365459145642,9,165
3538,xp-Cra-2-99999997004,xp,Cra,Cra,152,2022-10-19,0,4,2021-04-15,7846,,,1192592,RODINALDO,xp-Cra-2,2.9190394831987785,10,165
3539,xp-Cra-3-99999997004,xp,Cra,Cra,192,2023-07-19,0,18,2020-01-19,7520,,,1443840,RODINALDO,xp-Cra-3,3.5340048964119535,11,165
3540,xp-Cra-4-99999997004,xp,Cra,Cra,178,2023-03-31,0,88,2021-01-20,972,,,173016,RODINALDO,xp-Cra-4,0.42348140455840716,12,165
3541,xp-Cra-5-99999997004,xp,Cra,Cra,77,2023-08-17,0,2,2021-05-24,5672,,,436744,RODINALDO,xp-Cra-5,1.0689934026474832,13,165
3542,xp-Cra-6-99999997004,xp,Cra,Cra,73,2023-11-02,0,99,2020-06-30,350,,,25550,RODINALDO,xp-Cra-6,0.06253727913295477,14,165
3543,xp-Cra-7-99999997004,xp,Cra,Cra,185,2024-05-12,0,88,2020-10-22,5993,,,1108705,RODINALDO,xp-Cra-7,2.7137140532721182,15,165
3544,xp-stocks-0-99999997004,xp,,,86,,,45,2021-07-15,436,IAA96,,37496,RODINALDO,xp-stocks-0,0.09177682263676211,44,165
3545,xp-stocks-1-99999997004,xp,,,60,,,23,2020-09-07,7424,NAB13,,445440,RODINALDO,xp-stocks-1,1.090278106339858,45,165
3546,xp-stocks-2-99999997004,xp,,,118,,,94,2021-03-29,246,VAC26,,29028,RODINALDO,xp-stocks-2,0.0710501815526971,46,165
3547,xp-stocks-3-99999997004,xp,,,11,,,30,2021-04-30,7106,XAD18,,78166,RODINALDO,xp-stocks-3,0.19132246421552027,47,165
3548,xp-investfund-0-99999997004,xp,,fii,105,,,55,2020-08-20,1372,,fii 0,144060,RODINALDO,xp-investfund-0,0.35260745330307103,40,165
3549,xp-investfund-1-99999997004,xp,,renda-fixa,28,,,56,2020-01-05,5344,,renda-fixa 1,149632,RODINALDO,xp-investfund-1,0.36624572020439483,41,165
3550,xp-investfund-2-99999997004,xp,,renda-variável,67,,,32,2021-02-21,380,,renda-variável 2,25460,RODINALDO,xp-investfund-2,0.062316991261253556,42,165
3551,xp-investfund-3-99999997004,xp,,multimercado,33,,,43,2020-01-24,1121,,multimercado 3,36993,RODINALDO,xp-investfund-3,0.09054565819825423,43,165
3552,xp-Cdb-0-99999997005,xp,Cdb,Cdb,250,2022-09-21,0,42,2020-02-27,2040,,,510000,ILBERTO,xp-Cdb-0,1.3491515979219255,0,83
3553,xp-Cdb-1-99999997005,xp,Cdb,Cdb,201,2023-06-01,0,31,2019-11-05,4811,,,967011,ILBERTO,xp-Cdb-1,2.558126344819763,1,83
3554,xp-Cdb-2-99999997005,xp,Cdb,Cdb,80,2023-12-31,0,4,2020-07-29,6466,,,517280,ILBERTO,xp-Cdb-2,1.3684100756334385,2,83
3555,xp-Cdb-3-99999997005,xp,Cdb,Cdb,167,2023-05-14,0,66,2019-12-03,3038,,,507346,ILBERTO,xp-Cdb-3,1.3421307188221514,3,83
3556,xp-Cdb-4-99999997005,xp,Cdb,Cdb,223,2023-08-15,0,29,2020-12-16,9029,,,2013467,ILBERTO,xp-Cdb-4,5.326416118456992,4,83
3557,xp-Cdb-5-99999997005,xp,Cdb,Cdb,190,2024-04-25,0,73,2020-01-07,7935,,,1507650,ILBERTO,xp-Cdb-5,3.988330209033316,5,83
3558,xp-Cdb-6-99999997005,xp,Cdb,Cdb,115,2024-06-08,0,81,2021-05-04,2078,,,238970,ILBERTO,xp-Cdb-6,0.6321701124615736,6,83
3559,xp-Cdb-7-99999997005,xp,Cdb,Cdb,174,2024-03-31,0,53,2020-06-19,7018,,,1221132,ILBERTO,xp-Cdb-7,3.230376841320778,7,83
3560,xp-Lci-0-99999997005,xp,Lci,Lci,142,2024-03-11,0,72,2020-04-22,7517,,,1067414,ILBERTO,xp-Lci-0,2.8237319681259496,32,83
3561,xp-Lci-1-99999997005,xp,Lci,Lci,123,2023-04-22,0,43,2019-10-16,2414,,,296922,ILBERTO,xp-Lci-1,0.785476060310145,33,83
3562,xp-Lci-2-99999997005,xp,Lci,Lci,161,2024-03-22,0,36,2020-09-28,8500,,,1368500,ILBERTO,xp-Lci-2,3.620223454423834,34,83
3563,xp-Lci-3-99999997005,xp,Lci,Lci,127,2024-03-31,0,0,2021-04-26,93,,,11811,ILBERTO,xp-Lci-3,0.03124476377069777,35,83
3564,xp-Lci-4-99999997005,xp,Lci,Lci,129,2022-10-29,0,31,2021-05-19,154,,,19866,ILBERTO,xp-Lci-4,0.052553422831994066,36,83
3565,xp-Lci-5-99999997005,xp,Lci,Lci,100,2024-01-13,0,4,2020-10-17,4639,,,463900,ILBERTO,xp-Lci-5,1.2271988750509437,37,83
3566,xp-Lci-6-99999997005,xp,Lci,Lci,150,2024-06-03,0,51,2020-10-12,6381,,,957150,ILBERTO,xp-Lci-6,2.532040101864649,38,83
3567,xp-Lci-7-99999997005,xp,Lci,Lci,82,2023-11-28,0,62,2021-04-14,6845,,,561290,ILBERTO,xp-Lci-7,1.4848339223482305,39,83
3568,xp-Lca-0-99999997005,xp,Lca,Lca,199,2023-03-14,0,100,2020-07-28,7165,,,1425835,ILBERTO,xp-Lca-0,3.7718971933784484,24,83
3569,xp-Lca-1-99999997005,xp,Lca,Lca,169,2023-06-13,0,45,2020-09-18,8704,,,1470976,ILBERTO,xp-Lca-1,3.891312982166279,25,83
3570,xp-Lca-2-99999997005,xp,Lca,Lca,88,2023-12-09,0,20,2020-12-05,6201,,,545688,ILBERTO,xp-Lca-2,1.4435604650329799,26,83
3571,xp-Lca-3-99999997005,xp,Lca,Lca,100,2024-02-13,0,30,2019-09-03,8957,,,895700,ILBERTO,xp-Lca-3,2.3694805612915073,27,83
3572,xp-Lca-4-99999997005,xp,Lca,Lca,78,2024-05-25,0,88,2020-10-27,309,,,24102,ILBERTO,xp-Lca-4,0.06375931728061618,28,83
3573,xp-Lca-5-99999997005,xp,Lca,Lca,233,2023-09-15,0,99,2020-03-02,5901,,,1374933,ILBERTO,xp-Lca-5,3.6372412823246805,29,83
3574,xp-Lca-6-99999997005,xp,Lca,Lca,163,2022-11-25,0,89,2019-12-01,4714,,,768382,ILBERTO,xp-Lca-6,2.032674123753814,30,83
3575,xp-Lca-7-99999997005,xp,Lca,Lca,172,2024-04-08,0,42,2020-02-23,6922,,,1190584,ILBERTO,xp-Lca-7,3.149565306000545,31,83
3576,xp-Cri-0-99999997005,xp,Cri,Cri,102,2024-04-05,0,77,2020-03-08,3979,,,405858,ILBERTO,xp-Cri-0,1.0736548416262683,16,83
3577,xp-Cri-1-99999997005,xp,Cri,Cri,252,2022-12-27,0,11,2020-06-10,725,,,182700,ILBERTO,xp-Cri-1,0.4833137194908545,17,83
3578,xp-Cri-2-99999997005,xp,Cri,Cri,144,2023-05-18,0,89,2021-01-22,9476,,,1364544,ILBERTO,xp-Cri-2,3.6097582706564237,18,83
3579,xp-Cri-3-99999997005,xp,Cri,Cri,187,2024-03-28,0,99,2021-08-15,4663,,,871981,ILBERTO,xp-Cri-3,2.3067344304069777,19,83
3580,xp-Cri-4-99999997005,xp,Cri,Cri,166,2023-01-17,0,83,2021-04-01,3748,,,622168,ILBERTO,xp-Cri-4,1.6458802968154678,20,83
3581,xp-Cri-5-99999997005,xp,Cri,Cri,124,2023-05-30,0,81,2020-10-09,5861,,,726764,ILBERTO,xp-Cri-5,1.9225780625728046,21,83
3582,xp-Cri-6-99999997005,xp,Cri,Cri,221,2024-03-12,0,23,2020-10-17,6081,,,1343901,ILBERTO,xp-Cri-6,3.555149375684066,22,83
3583,xp-Cri-7-99999997005,xp,Cri,Cri,143,2024-03-09,0,35,2021-08-16,8724,,,1247532,ILBERTO,xp-Cri-7,3.300215276977913,23,83
3584,xp-Cra-0-99999997005,xp,Cra,Cra,119,2023-11-05,0,74,2019-11-11,2363,,,281197,ILBERTO,xp-Cra-0,0.743877219374219,8,83
3585,xp-Cra-1-99999997005,xp,Cra,Cra,254,2022-10-28,0,13,2021-03-03,9461,,,2403094,ILBERTO,xp-Cra-1,6.357133549130572,9,83
3586,xp-Cra-2-99999997005,xp,Cra,Cra,197,2024-01-06,0,11,2020-05-03,5754,,,1133538,ILBERTO,xp-Cra-2,2.998656086284752,10,83
3587,xp-Cra-3-99999997005,xp,Cra,Cra,177,2023-12-27,0,90,2020-09-22,7324,,,1296348,ILBERTO,xp-Cra-3,3.429352893456652,11,83
3588,xp-Cra-4-99999997005,xp,Cra,Cra,199,2024-03-02,0,54,2019-10-04,4369,,,869431,ILBERTO,xp-Cra-4,2.299988672417368,12,83
3589,xp-Cra-5-99999997005,xp,Cra,Cra,108,2023-05-27,0,67,2020-06-12,2688,,,290304,ILBERTO,xp-Cra-5,0.7679688342806406,13,83
3590,xp-Cra-6-99999997005,xp,Cra,Cra,60,2022-11-14,0,85,2021-04-16,3320,,,199200,ILBERTO,xp-Cra-6,0.5269627417765639,14,83
3591,xp-Cra-7-99999997005,xp,Cra,Cra,101,2023-11-27,0,43,2020-02-27,8032,,,811232,ILBERTO,xp-Cra-7,2.146029311932156,15,83
3592,xp-stocks-0-99999997005,xp,,,40,,,25,2020-05-12,1852,VAA86,,74080,ILBERTO,xp-stocks-0,0.1959708830863848,44,83
3593,xp-stocks-1-99999997005,xp,,,66,,,92,2019-09-11,7335,DAB45,,484110,ILBERTO,xp-stocks-1,1.2806623138627125,45,83
3594,xp-stocks-2-99999997005,xp,,,103,,,78,2021-01-25,8869,NAC14,,913507,ILBERTO,xp-stocks-2,2.416587115221303,46,83
3595,xp-stocks-3-99999997005,xp,,,12,,,62,2021-07-30,1712,HAD97,,20544,ILBERTO,xp-stocks-3,0.05434700083864322,47,83
3596,xp-investfund-0-99999997005,xp,,fii,63,,,27,2020-04-09,9146,,fii 0,576198,ILBERTO,xp-investfund-0,1.5242714753321915,40,83
3597,xp-investfund-1-99999997005,xp,,renda-fixa,17,,,58,2020-03-08,472,,renda-fixa 1,8024,ILBERTO,xp-investfund-1,0.02122665180730496,41,83
3598,xp-investfund-2-99999997005,xp,,renda-variável,155,,,15,2021-01-13,2496,,renda-variável 2,386880,ILBERTO,xp-investfund-2,1.0234505298118326,42,83
3599,xp-investfund-3-99999997005,xp,,multimercado,142,,,75,2020-08-09,9595,,multimercado 3,1362490,ILBERTO,xp-investfund-3,3.604324628730675,43,83
3600,xp-Cdb-0-99999997006,xp,Cdb,Cdb,83,2023-10-05,0,19,2020-11-01,482,,,40006,TAUAM,xp-Cdb-0,0.146007038162596,0,183
3601,xp-Cdb-1-99999997006,xp,Cdb,Cdb,138,2023-12-05,0,57,2021-06-24,3142,,,433596,TAUAM,xp-Cdb-1,1.5824643233302247,1,183
3602,xp-Cdb-2-99999997006,xp,Cdb,Cdb,139,2024-06-05,0,81,2021-07-26,6761,,,939779,TAUAM,xp-Cdb-2,3.4298442313004625,2,183
3603,xp-Cdb-3-99999997006,xp,Cdb,Cdb,135,2023-11-27,0,40,2021-07-14,31,,,4185,TAUAM,xp-Cdb-3,0.015273695313464586,3,183
3604,xp-Cdb-4-99999997006,xp,Cdb,Cdb,237,2023-04-04,0,72,2020-08-19,1972,,,467364,TAUAM,xp-Cdb-4,1.7057049788487604,4,183
3605,xp-Cdb-5-99999997006,xp,Cdb,Cdb,61,2023-01-01,0,56,2021-06-16,8370,,,510570,TAUAM,xp-Cdb-5,1.8633908282426794,5,183
3606,xp-Cdb-6-99999997006,xp,Cdb,Cdb,241,2022-08-19,0,100,2021-08-14,5164,,,1244524,TAUAM,xp-Cdb-6,4.542050271515937,6,183
3607,xp-Cdb-7-99999997006,xp,Cdb,Cdb,168,2022-08-22,0,52,2020-05-18,488,,,81984,TAUAM,xp-Cdb-7,0.29921114374649477,7,183
3608,xp-Lci-0-99999997006,xp,Lci,Lci,160,2024-06-23,0,44,2021-03-12,4392,,,702720,TAUAM,xp-Lci-0,2.5646669463985265,32,183
3609,xp-Lci-1-99999997006,xp,Lci,Lci,237,2024-06-12,0,19,2020-06-24,655,,,155235,TAUAM,xp-Lci-1,0.5665500817170072,33,183
3610,xp-Lci-2-99999997006,xp,Lci,Lci,254,2023-05-27,0,65,2020-05-01,954,,,242316,TAUAM,xp-Lci-2,0.8843633819778935,34,183
3611,xp-Lci-3-99999997006,xp,Lci,Lci,198,2022-10-08,0,2,2021-04-17,4507,,,892386,TAUAM,xp-Lci-3,3.256877387336059,35,183
3612,xp-Lci-4-99999997006,xp,Lci,Lci,108,2023-11-17,0,23,2021-01-21,1776,,,191808,TAUAM,xp-Lci-4,0.7000279452054995,36,183
3613,xp-Lci-5-99999997006,xp,Lci,Lci,83,2023-03-24,0,33,2020-04-23,693,,,57519,TAUAM,xp-Lci-5,0.20992298225452077,37,183
3614,xp-Lci-6-99999997006,xp,Lci,Lci,110,2023-10-17,0,89,2020-08-25,7881,,,866910,TAUAM,xp-Lci-6,3.163899451420689,38,183
3615,xp-Lci-7-99999997006,xp,Lci,Lci,131,2023-05-14,0,14,2019-12-25,5830,,,763730,TAUAM,xp-Lci-7,2.7873307817807187,39,183
3616,xp-Lca-0-99999997006,xp,Lca,Lca,211,2024-06-08,0,44,2021-05-26,3833,,,808763,TAUAM,xp-Lca-0,2.951684502462021,24,183
3617,xp-Lca-1-99999997006,xp,Lca,Lca,66,2022-11-09,0,4,2020-07-01,8878,,,585948,TAUAM,xp-Lca-1,2.1384925260535117,25,183
3618,xp-Lca-2-99999997006,xp,Lca,Lca,234,2023-12-30,0,10,2020-12-24,6104,,,1428336,TAUAM,xp-Lca-2,5.212895787157169,26,183
3619,xp-Lca-3-99999997006,xp,Lca,Lca,163,2023-05-11,0,50,2019-09-14,3022,,,492586,TAUAM,xp-Lca-3,1.7977559091226443,27,183
3620,xp-Lca-4-99999997006,xp,Lca,Lca,146,2023-08-03,0,30,2020-06-28,7781,,,1136026,TAUAM,xp-Lca-4,4.146072877460912,28,183
3621,xp-Lca-5-99999997006,xp,Lca,Lca,77,2022-10-14,0,67,2021-03-07,3472,,,267344,TAUAM,xp-Lca-5,0.9757062843208784,29,183
3622,xp-Lca-6-99999997006,xp,Lca,Lca,107,2024-07-19,0,81,2019-12-06,5858,,,626806,TAUAM,xp-Lca-6,2.2876090477064475,30,183
3623,xp-Lca-7-99999997006,xp,Lca,Lca,219,2023-12-03,0,52,2021-02-26,1977,,,432963,TAUAM,xp-Lca-7,1.5801541084835287,31,183
3624,xp-Cri-0-99999997006,xp,Cri,Cri,141,2022-09-28,0,81,2021-05-17,2109,,,297369,TAUAM,xp-Cri-0,1.085286380327276,16,183
3625,xp-Cri-1-99999997006,xp,Cri,Cri,166,2024-07-11,0,65,2020-05-06,3537,,,587142,TAUAM,xp-Cri-1,2.142850182494199,17,183
3626,xp-Cri-2-99999997006,xp,Cri,Cri,223,2024-01-02,0,86,2021-04-07,2682,,,598086,TAUAM,xp-Cri-2,2.182791716905324,18,183
3627,xp-Cri-3-99999997006,xp,Cri,Cri,248,2023-01-25,0,75,2020-10-26,3894,,,965712,TAUAM,xp-Cri-3,3.5244900474448055,19,183
3628,xp-Cri-4-99999997006,xp,Cri,Cri,177,2023-12-20,0,64,2021-01-27,281,,,49737,TAUAM,xp-Cri-4,0.1815215731913472,20,183
3629,xp-Cri-5-99999997006,xp,Cri,Cri,172,2023-09-04,0,54,2021-07-18,4743,,,815796,TAUAM,xp-Cri-5,2.9773523397713633,21,183
